"","Country","Error","Target","TargNum","BiG100","GenFem","Age","Education","SES","PoliticsC","RelID"
"4103","Netherlands",0,"Religious",0,0,1,22,5,6.6,3,"7"
"5102","Netherlands",0,"Religious",0,10,1,19,5,6,5,"7"
"6102","Netherlands",0,"Atheist",1,0,1,19,5,5.1,5,"10"
"7103","Netherlands",0,"Atheist",1,20,1,23,4,8,6,"2"
"8103","Netherlands",1,"Atheist",1,35,0,19,5,6.5,2,"7"
"9102","Netherlands",0,"Religious",0,100,1,18,4,4.9,3,"4"
"1116","Netherlands",1,"Atheist",1,0,1,18,4,7,6,"13"
"1214","Netherlands",0,"Atheist",1,50,1,18,4,6,5,"13"
"1314","Netherlands",1,"Religious",0,25,1,19,4,7.6,11,"2"
"1415","Netherlands",0,"Religious",0,10,1,18,4,6.1,11,"7"
"1515","Netherlands",0,"Religious",0,15,1,19,4,8.5,6,"7"
"1697","Netherlands",1,"Religious",0,0,1,18,4,8,6,"7"
"1714","Netherlands",0,"Religious",0,0,1,19,4,6.9,1,"7"
"1815","Netherlands",0,"Religious",0,50,0,20,4,6,11,"13"
"1915","Netherlands",1,"Religious",0,10,0,20,5,9.4,1,"6"
"2013","Netherlands",0,"Religious",0,5,1,19,5,7.6,1,"6"
"2113","Netherlands",1,"Religious",0,38,1,19,4,7.9,2,"13"
"2213","Netherlands",1,"Religious",0,10,1,19,4,9.2,5,"7"
"2312","Netherlands",0,"Atheist",1,0,1,18,4,7,11,"7"
"2413","Netherlands",0,"Atheist",1,100,1,18,5,7.8,6,"4"
"2512","Netherlands",1,"Religious",0,10,1,19,4,9.3,6,"7"
"2611","Netherlands",0,"Atheist",1,0,1,19,4,7.5,1,"7"
"2712","Netherlands",0,"Atheist",1,0,1,17,4,6.8,6,"13"
"2813","Netherlands",1,"Atheist",1,0,1,19,4,7.5,5,"7"
"29102","Netherlands",1,"Religious",0,50,1,19,4,5,1,"13"
"3113","Netherlands",1,"Religious",0,40,0,19,4,7.8,1,"7"
"3213","Netherlands",1,"Religious",0,0,1,19,4,8.1,1,"7"
"3312","Netherlands",0,"Atheist",1,10,0,22,4,7.5,1,"13"
"3412","Netherlands",0,"Atheist",1,5,1,20,4,6,11,"13"
"3513","Netherlands",1,"Religious",0,0,1,24,5,5.5,2,"7"
"3612","Netherlands",0,"Atheist",1,0,1,20,4,7,6,"7"
"3713","Netherlands",1,"Atheist",1,0,1,18,4,6.8,1,"7"
"3813","Netherlands",1,"Atheist",1,10,1,19,4,6.5,1,"7"
"4013","Netherlands",0,"Religious",0,50,1,19,4,6.1,5,"2"
"4212","Netherlands",0,"Religious",0,20,1,18,4,8,7,"7"
"4312","Netherlands",0,"Atheist",1,0,1,19,4,7.5,5,"7"
"4413","Netherlands",0,"Atheist",1,0,1,19,4,6.5,6,"7"
"4512","Netherlands",0,"Religious",0,100,0,21,4,7.6,6,"1"
"4613","Netherlands",1,"Atheist",1,100,1,21,4,7.1,1,"6"
"4712","Netherlands",0,"Religious",0,1,1,19,4,3.7,2,"7"
"4913","Netherlands",1,"Atheist",1,10,0,19,4,7,11,"7"
"5011","Netherlands",0,"Religious",0,20,1,18,4,8.2,5,"13"
"5212","Netherlands",0,"Atheist",1,50,1,18,4,7,3,"7"
"5313","Netherlands",0,"Religious",0,10,1,19,5,7.4,1,"13"
"5412","Netherlands",0,"Atheist",1,0,0,19,4,7,7,"13"
"5513","Netherlands",0,"Atheist",1,0,0,21,4,9.5,5,"7"
"5612","Netherlands",1,"Atheist",1,50,1,18,4,7,1,"7"
"5712","Netherlands",0,"Religious",0,85,1,19,5,3,3,"4"
"5812","Netherlands",1,"Religious",0,15,0,18,4,6.5,1,"7"
"5913","Netherlands",0,"Religious",0,0,1,20,4,6,3,"7"
"6013","Netherlands",0,"Atheist",1,0,0,19,4,7.5,11,"7"
"6113","Netherlands",0,"Religious",0,65,1,19,4,6.1,2,"7"
"6213","Netherlands",0,"Religious",0,30,1,18,5,4.5,1,"7"
"6313","Netherlands",1,"Atheist",1,20,1,19,5,6.5,1,"13"
"6412","Netherlands",1,"Atheist",1,100,1,17,5,5.1,5,"4"
"6513","Netherlands",0,"Religious",0,25,1,19,4,7.5,6,"7"
"6613","Netherlands",1,"Atheist",1,20,1,18,5,7.9,5,"4"
"6712","Netherlands",0,"Religious",0,100,1,20,5,7.5,1,"7"
"6812","Netherlands",1,"Atheist",1,5,1,18,4,7.3,3,"7"
"6912","Netherlands",1,"Atheist",1,0,0,21,5,7.5,6,"7"
"7013","Netherlands",1,"Atheist",1,20,1,24,5,3,6,"6"
"7112","Netherlands",0,"Religious",0,0,1,19,4,8,2,"6"
"7213","Netherlands",0,"Atheist",1,1,1,18,4,5.2,2,"1"
"7312","Netherlands",0,"Religious",0,15,1,18,4,5.5,6,"7"
